"Country","ISO 3166-1 alpha-3","Year","Total","Coal","Oil","Gas","Cement","Flaring","Other"
"Dominica","DMA",1837,,,,,,,
"Dominica","DMA",1838,,,,,,,
"Dominica","DMA",1839,,,,,,,
"Dominica","DMA",1840,,,,,,,
"Dominica","DMA",1841,,,,,,,
"Dominica","DMA",1842,,,,,,,
"Dominica","DMA",1843,,,,,,,
"Dominica","DMA",1844,,,,,,,
"Dominica","DMA",1845,,,,,,,
"Dominica","DMA",1846,,,,,,,
"Dominica","DMA",1847,,,,,,,
"Dominica","DMA",1848,,,,,,,
"Dominica","DMA",1849,,,,,,,
"Dominica","DMA",1850,,,,,,,
"Dominica","DMA",1851,,,,,,,
"Dominica","DMA",1852,,,,,,,
"Dominica","DMA",1853,,,,,,,
"Dominica","DMA",1854,,,,,,,
"Dominica","DMA",1855,,,,,,,
"Dominica","DMA",1856,,,,,,,
"Dominica","DMA",1857,,,,,,,
"Dominica","DMA",1858,,,,,,,
"Dominica","DMA",1859,,,,,,,
"Dominica","DMA",1860,,,,,,,
"Dominica","DMA",1861,,,,,,,
"Dominica","DMA",1862,,,,,,,
"Dominica","DMA",1863,,,,,,,
"Dominica","DMA",1864,,,,,,,
"Dominica","DMA",1865,,,,,,,
"Dominica","DMA",1866,,,,,,,
"Dominica","DMA",1867,,,,,,,
"Dominica","DMA",1868,,,,,,,
"Dominica","DMA",1869,,,,,,,
"Dominica","DMA",1870,,,,,,,
"Dominica","DMA",1871,,,,,,,
"Dominica","DMA",1872,,,,,,,
"Dominica","DMA",1873,,,,,,,
"Dominica","DMA",1874,,,,,,,
"Dominica","DMA",1875,,,,,,,
"Dominica","DMA",1876,,,,,,,
"Dominica","DMA",1877,,,,,,,
"Dominica","DMA",1878,,,,,,,
"Dominica","DMA",1879,,,,,,,
"Dominica","DMA",1880,,,,,,,
"Dominica","DMA",1881,,,,,,,
"Dominica","DMA",1882,,,,,,,
"Dominica","DMA",1883,,,,,,,
"Dominica","DMA",1884,,,,,,,
"Dominica","DMA",1885,,,,,,,
"Dominica","DMA",1886,,,,,,,
"Dominica","DMA",1887,,,,,,,
"Dominica","DMA",1888,,,,,,,
"Dominica","DMA",1889,,,,,,,
"Dominica","DMA",1890,,,,,,,
"Dominica","DMA",1891,,,,,,,
"Dominica","DMA",1892,,,,,,,
"Dominica","DMA",1893,,,,,,,
"Dominica","DMA",1894,,,,,,,
"Dominica","DMA",1895,,,,,,,
"Dominica","DMA",1896,,,,,,,
"Dominica","DMA",1897,,,,,,,
"Dominica","DMA",1898,,,,,,,
"Dominica","DMA",1899,,,,,,,
"Dominica","DMA",1900,,,,,,,
"Dominica","DMA",1901,,,,,,,
"Dominica","DMA",1902,,,,,,,
"Dominica","DMA",1903,,,,,,,
"Dominica","DMA",1904,,,,,,,
"Dominica","DMA",1905,,,,,,,
"Dominica","DMA",1906,,,,,,,
"Dominica","DMA",1907,,,,,,,
"Dominica","DMA",1908,,,,,,,
"Dominica","DMA",1909,,,,,,,
"Dominica","DMA",1910,,,,,,,
"Dominica","DMA",1911,,,,,,,
"Dominica","DMA",1912,,,,,,,
"Dominica","DMA",1913,,,,,,,
"Dominica","DMA",1914,,,,,,,
"Dominica","DMA",1915,,,,,,,
"Dominica","DMA",1916,,,,,,,
"Dominica","DMA",1917,,,,,,,
"Dominica","DMA",1918,,,,,,,
"Dominica","DMA",1919,,,,,,,
"Dominica","DMA",1920,,,,,,,
"Dominica","DMA",1921,,,,,,,
"Dominica","DMA",1922,,,,,,,
"Dominica","DMA",1923,,,,,,,
"Dominica","DMA",1924,,,,,,,
"Dominica","DMA",1925,,,,,,,
"Dominica","DMA",1926,,,,,,,
"Dominica","DMA",1927,,,,,,,
"Dominica","DMA",1928,,,,,,,
"Dominica","DMA",1929,,,,,,,
"Dominica","DMA",1930,,,,,,,
"Dominica","DMA",1931,,,,,,,
"Dominica","DMA",1932,,,,,,,
"Dominica","DMA",1933,,,,,,,
"Dominica","DMA",1934,,,,,,,
"Dominica","DMA",1935,,,,,,,
"Dominica","DMA",1936,,,,,,,
"Dominica","DMA",1937,,,,,,,
"Dominica","DMA",1938,,,,,,,
"Dominica","DMA",1939,,,,,,,
"Dominica","DMA",1940,,,,,,,
"Dominica","DMA",1941,,,,,,,
"Dominica","DMA",1942,,,,,,,
"Dominica","DMA",1943,,,,,,,
"Dominica","DMA",1944,,,,,,,
"Dominica","DMA",1945,,,,,,,
"Dominica","DMA",1946,,,,,,,
"Dominica","DMA",1947,,,,,,,
"Dominica","DMA",1948,,,,,,,
"Dominica","DMA",1949,,,,,,,
"Dominica","DMA",1950,0,,,,,,
"Dominica","DMA",1951,0.072753,0,0.072753,0,0,0,
"Dominica","DMA",1952,0.144983,0,0.144983,0,0,0,
"Dominica","DMA",1953,0.072112,0,0.072112,0,0,0,
"Dominica","DMA",1954,0.071543,0,0.071543,0,0,0,
"Dominica","DMA",1955,0.070604,0,0.070604,0,0,0,
"Dominica","DMA",1956,0.069196,0,0.069196,0,0,0,
"Dominica","DMA",1957,0.067457,0,0.067457,0,0,0,
"Dominica","DMA",1958,0.130923,0,0.130923,0,0,0,
"Dominica","DMA",1959,0.190104,0,0.190104,0,0,0,
"Dominica","DMA",1960,0.185116,0,0.185116,0,0,0,
"Dominica","DMA",1961,0.182002,0,0.182002,0,0,0,
"Dominica","DMA",1962,0.179537,0,0.179537,0,0,0,
"Dominica","DMA",1963,0.236269,0,0.236269,0,0,0,
"Dominica","DMA",1964,0.233216,0,0.233216,0,0,0,
"Dominica","DMA",1965,0.229920,0,0.229920,0,0,0,
"Dominica","DMA",1966,0.226424,0,0.226424,0,0,0,
"Dominica","DMA",1967,0.334307,0,0.334307,0,0,0,
"Dominica","DMA",1968,0.328782,0,0.328782,0,0,0,
"Dominica","DMA",1969,0.269384,0,0.269384,0,0,0,
"Dominica","DMA",1970,0.372277,0,0.372277,0,0,0,
"Dominica","DMA",1971,0.369408,0,0.369408,0,0,0,
"Dominica","DMA",1972,0.367082,0,0.367082,0,0,0,
"Dominica","DMA",1973,0.364660,0,0.364660,0,0,0,
"Dominica","DMA",1974,0.413883,0,0.413883,0,0,0,
"Dominica","DMA",1975,0.411108,0,0.411108,0,0,0,
"Dominica","DMA",1976,0.408541,0,0.408541,0,0,0,
"Dominica","DMA",1977,0.355521,0,0.355521,0,0,0,
"Dominica","DMA",1978,0.353873,0,0.353873,0,0,0,
"Dominica","DMA",1979,0.453166,0,0.453166,0,0,0,
"Dominica","DMA",1980,0.502069,0,0.502069,0,0,0,
"Dominica","DMA",1981,0.502386,0,0.502386,0,0,0,
"Dominica","DMA",1982,0.554953,0,0.554953,0,0,0,
"Dominica","DMA",1983,0.557694,0,0.557694,0,0,0,
"Dominica","DMA",1984,0.611210,0,0.611210,0,0,0,
"Dominica","DMA",1985,0.665289,0,0.665289,0,0,0,
"Dominica","DMA",1986,0.668848,0,0.668848,0,0,0,
"Dominica","DMA",1987,0.672692,0,0.672692,0,0,0,
"Dominica","DMA",1988,0.780715,0,0.780715,0,0,0,
"Dominica","DMA",1989,0.837785,0,0.837785,0,0,0,
"Dominica","DMA",1990,0.843741,0,0.843741,0,0,0,
"Dominica","DMA",1991,0.847891,0,0.847891,0,0,0,
"Dominica","DMA",1992,0.848246,0,0.848246,0,0,0,
"Dominica","DMA",1993,0.900519,0,0.900519,0,0,0,
"Dominica","DMA",1994,0.953091,0,0.953091,0,0,0,
"Dominica","DMA",1995,1.164839,0,1.164839,0,0,0,
"Dominica","DMA",1996,1.059480,0,1.059480,0,0,0,
"Dominica","DMA",1997,1.166862,0,1.166862,0,0,0,
"Dominica","DMA",1998,1.116133,0,1.116133,0,0,0,
"Dominica","DMA",1999,1.173367,0,1.173367,0,0,0,
"Dominica","DMA",2000,1.501068,0,1.501068,0,0,0,
"Dominica","DMA",2001,1.612842,0,1.612842,0,0,0,
"Dominica","DMA",2002,1.502915,0,1.502915,0,0,0,
"Dominica","DMA",2003,1.713100,0,1.713100,0,0,0,
"Dominica","DMA",2004,2.083822,0,2.083822,0,0,0,
"Dominica","DMA",2005,2.080787,0,2.080787,0,0,0,
"Dominica","DMA",2006,2.078729,0,2.078729,0,0,0,
"Dominica","DMA",2007,2.663759,0,2.663759,0,0,0,
"Dominica","DMA",2008,2.397139,0,2.397139,0,0,0,
"Dominica","DMA",2009,2.343699,0,2.343699,0,0,0,
"Dominica","DMA",2010,2.504661,0,2.504661,0,0,0,
"Dominica","DMA",2011,2.238631,0,2.238631,0,0,0,
"Dominica","DMA",2012,2.393450,0,2.393450,0,0,0,
"Dominica","DMA",2013,2.449091,0,2.449091,0,0,0,
"Dominica","DMA",2014,2.535238,0,2.535238,0,0,0,
"Dominica","DMA",2015,2.512206,0,2.512206,0,0,0,
"Dominica","DMA",2016,2.562055,0,2.562055,0,0,0,
"Dominica","DMA",2017,2.289902,0,2.289902,0,0,0,
"Dominica","DMA",2018,2.276323,0,2.276323,0,0,0,
"Dominica","DMA",2019,2.359635,0,2.359635,0,0,0,
"Dominica","DMA",2020,1.998795,0,1.998795,0,0,0,
"Dominica","DMA",2021,2.189268,0,2.189268,0,0,0,
"Dominican Republic","DOM",1750,,,,,,,
"Dominican Republic","DOM",1751,,,,,,,
"Dominican Republic","DOM",1752,,,,,,,
"Dominican Republic","DOM",1753,,,,,,,
"Dominican Republic","DOM",1754,,,,,,,
"Dominican Republic","DOM",1755,,,,,,,
"Dominican Republic","DOM",1756,,,,,,,
"Dominican Republic","DOM",1757,,,,,,,
"Dominican Republic","DOM",1758,,,,,,,
"Dominican Republic","DOM",1759,,,,,,,
"Dominican Republic","DOM",1760,,,,,,,
"Dominican Republic","DOM",1761,,,,,,,
"Dominican Republic","DOM",1762,,,,,,,
"Dominican Republic","DOM",1763,,,,,,,
"Dominican Republic","DOM",1764,,,,,,,
"Dominican Republic","DOM",1765,,,,,,,
"Dominican Republic","DOM",1766,,,,,,,
"Dominican Republic","DOM",1767,,,,,,,
"Dominican Republic","DOM",1768,,,,,,,
"Dominican Republic","DOM",1769,,,,,,,
"Dominican Republic","DOM",1770,,,,,,,
"Dominican Republic","DOM",1771,,,,,,,
"Dominican Republic","DOM",1772,,,,,,,
"Dominican Republic","DOM",1773,,,,,,,
"Dominican Republic","DOM",1774,,,,,,,
"Dominican Republic","DOM",1775,,,,,,,
"Dominican Republic","DOM",1776,,,,,,,
"Dominican Republic","DOM",1777,,,,,,,
"Dominican Republic","DOM",1778,,,,,,,
"Dominican Republic","DOM",1779,,,,,,,
"Dominican Republic","DOM",1780,,,,,,,
"Dominican Republic","DOM",1781,,,,,,,
"Dominican Republic","DOM",1782,,,,,,,
"Dominican Republic","DOM",1783,,,,,,,
"Dominican Republic","DOM",1784,,,,,,,
"Dominican Republic","DOM",1785,,,,,,,
"Dominican Republic","DOM",1786,,,,,,,
"Dominican Republic","DOM",1787,,,,,,,
"Dominican Republic","DOM",1788,,,,,,,
"Dominican Republic","DOM",1789,,,,,,,
"Dominican Republic","DOM",1790,,,,,,,
"Dominican Republic","DOM",1791,,,,,,,
"Dominican Republic","DOM",1792,,,,,,,
"Dominican Republic","DOM",1793,,,,,,,
"Dominican Republic","DOM",1794,,,,,,,
"Dominican Republic","DOM",1795,,,,,,,
"Dominican Republic","DOM",1796,,,,,,,
"Dominican Republic","DOM",1797,,,,,,,
"Dominican Republic","DOM",1798,,,,,,,
"Dominican Republic","DOM",1799,,,,,,,
"Dominican Republic","DOM",1800,,,,,,,
"Dominican Republic","DOM",1801,,,,,,,
"Dominican Republic","DOM",1802,,,,,,,
"Dominican Republic","DOM",1803,,,,,,,
"Dominican Republic","DOM",1804,,,,,,,
"Dominican Republic","DOM",1805,,,,,,,
"Dominican Republic","DOM",1806,,,,,,,
"Dominican Republic","DOM",1807,,,,,,,
"Dominican Republic","DOM",1808,,,,,,,
"Dominican Republic","DOM",1809,,,,,,,
"Dominican Republic","DOM",1810,,,,,,,
"Dominican Republic","DOM",1811,,,,,,,
"Dominican Republic","DOM",1812,,,,,,,
"Dominican Republic","DOM",1813,,,,,,,
"Dominican Republic","DOM",1814,,,,,,,
"Dominican Republic","DOM",1815,,,,,,,
"Dominican Republic","DOM",1816,,,,,,,
"Dominican Republic","DOM",1817,,,,,,,
"Dominican Republic","DOM",1818,,,,,,,
"Dominican Republic","DOM",1819,,,,,,,
"Dominican Republic","DOM",1820,,,,,,,
"Dominican Republic","DOM",1821,,,,,,,
"Dominican Republic","DOM",1822,,,,,,,
"Dominican Republic","DOM",1823,,,,,,,
"Dominican Republic","DOM",1824,,,,,,,
"Dominican Republic","DOM",1825,,,,,,,
"Dominican Republic","DOM",1826,,,,,,,
"Dominican Republic","DOM",1827,,,,,,,
"Dominican Republic","DOM",1828,,,,,,,
"Dominican Republic","DOM",1829,,,,,,,
"Dominican Republic","DOM",1830,,,,,,,
"Dominican Republic","DOM",1831,,,,,,,
"Dominican Republic","DOM",1832,,,,,,,
"Dominican Republic","DOM",1833,,,,,,,
"Dominican Republic","DOM",1834,,,,,,,
"Dominican Republic","DOM",1835,,,,,,,
"Dominican Republic","DOM",1836,,,,,,,
"Dominican Republic","DOM",1837,,,,,,,
"Dominican Republic","DOM",1838,,,,,,,
"Dominican Republic","DOM",1839,,,,,,,
"Dominican Republic","DOM",1840,,,,,,,
"Dominican Republic","DOM",1841,,,,,,,
"Dominican Republic","DOM",1842,,,,,,,
"Dominican Republic","DOM",1843,,,,,,,
"Dominican Republic","DOM",1844,,,,,,,
"Dominican Republic","DOM",1845,,,,,,,
"Dominican Republic","DOM",1846,,,,,,,
"Dominican Republic","DOM",1847,,,,,,,
"Dominican Republic","DOM",1848,,,,,,,
"Dominican Republic","DOM",1849,,,,,,,
"Dominican Republic","DOM",1850,,,,,,,
"Dominican Republic","DOM",1851,,,,,,,
"Dominican Republic","DOM",1852,,,,,,,
"Dominican Republic","DOM",1853,,,,,,,
"Dominican Republic","DOM",1854,,,,,,,
"Dominican Republic","DOM",1855,,,,,,,
"Dominican Republic","DOM",1856,,,,,,,
"Dominican Republic","DOM",1857,,,,,,,
"Dominican Republic","DOM",1858,,,,,,,
"Dominican Republic","DOM",1859,,,,,,,
"Dominican Republic","DOM",1860,,,,,,,
"Dominican Republic","DOM",1861,,,,,,,
"Dominican Republic","DOM",1862,,,,,,,
"Dominican Republic","DOM",1863,,,,,,,
"Dominican Republic","DOM",1864,,,,,,,
"Dominican Republic","DOM",1865,,,,,,,
"Dominican Republic","DOM",1866,,,,,,,
"Dominican Republic","DOM",1867,,,,,,,
"Dominican Republic","DOM",1868,,,,,,,
"Dominican Republic","DOM",1869,,,,,,,
"Dominican Republic","DOM",1870,,,,,,,
"Dominican Republic","DOM",1871,,,,,,,
"Dominican Republic","DOM",1872,,,,,,,
"Dominican Republic","DOM",1873,,,,,,,
"Dominican Republic","DOM",1874,,,,,,,
"Dominican Republic","DOM",1875,,,,,,,
"Dominican Republic","DOM",1876,,,,,,,
"Dominican Republic","DOM",1877,,,,,,,
"Dominican Republic","DOM",1878,,,,,,,
"Dominican Republic","DOM",1879,,,,,,,
"Dominican Republic","DOM",1880,,,,,,,
"Dominican Republic","DOM",1881,,,,,,,
"Dominican Republic","DOM",1882,,,,,,,
"Dominican Republic","DOM",1883,,,,,,,
"Dominican Republic","DOM",1884,,,,,,,
"Dominican Republic","DOM",1885,,,,,,,
"Dominican Republic","DOM",1886,,,,,,,
"Dominican Republic","DOM",1887,,,,,,,
"Dominican Republic","DOM",1888,,,,,,,
"Dominican Republic","DOM",1889,,,,,,,
"Dominican Republic","DOM",1890,,,,,,,
"Dominican Republic","DOM",1891,,,,,,,
"Dominican Republic","DOM",1892,,,,,,,
"Dominican Republic","DOM",1893,,,,,,,
"Dominican Republic","DOM",1894,,,,,,,
"Dominican Republic","DOM",1895,,,,,,,
"Dominican Republic","DOM",1896,,,,,,,
"Dominican Republic","DOM",1897,,,,,,,
"Dominican Republic","DOM",1898,,,,,,,
"Dominican Republic","DOM",1899,,,,,,,
"Dominican Republic","DOM",1900,,,,,,,
"Dominican Republic","DOM",1901,,,,,,,
"Dominican Republic","DOM",1902,,,,,,,
"Dominican Republic","DOM",1903,,,,,,,
"Dominican Republic","DOM",1904,,,,,,,
"Dominican Republic","DOM",1905,,,,,,,
"Dominican Republic","DOM",1906,,,,,,,
"Dominican Republic","DOM",1907,,,,,,,
"Dominican Republic","DOM",1908,,,,,,,
"Dominican Republic","DOM",1909,,,,,,,
"Dominican Republic","DOM",1910,,,,,,,
"Dominican Republic","DOM",1911,,,,,,,
"Dominican Republic","DOM",1912,,,,,,,
"Dominican Republic","DOM",1913,,,,,,,
"Dominican Republic","DOM",1914,,,,,,,
"Dominican Republic","DOM",1915,,,,,,,
"Dominican Republic","DOM",1916,,,,,,,
"Dominican Republic","DOM",1917,,,,,,,
"Dominican Republic","DOM",1918,,,,,,,
"Dominican Republic","DOM",1919,,,,,,,
"Dominican Republic","DOM",1920,,,,,,,
"Dominican Republic","DOM",1921,,,,,,,
"Dominican Republic","DOM",1922,,,,,,,
"Dominican Republic","DOM",1923,,,,,,,
"Dominican Republic","DOM",1924,,,,,,,
"Dominican Republic","DOM",1925,,,,,,,
"Dominican Republic","DOM",1926,,,,,,,
"Dominican Republic","DOM",1927,,,,,,,
"Dominican Republic","DOM",1928,,,,,,,
"Dominican Republic","DOM",1929,,,,,,,
"Dominican Republic","DOM",1930,,,,,,,
"Dominican Republic","DOM",1931,,,,,,,
"Dominican Republic","DOM",1932,,,,,,,
"Dominican Republic","DOM",1933,,,,,,,
"Dominican Republic","DOM",1934,,,,,,,
"Dominican Republic","DOM",1935,,,,,,,
"Dominican Republic","DOM",1936,,,,,,,
"Dominican Republic","DOM",1937,,,,,,,
"Dominican Republic","DOM",1938,,,,,,,
"Dominican Republic","DOM",1939,,,,,,,
"Dominican Republic","DOM",1940,,,,,,,
"Dominican Republic","DOM",1941,,,,,,,
"Dominican Republic","DOM",1942,,,,,,,
"Dominican Republic","DOM",1943,,,,,,,
"Dominican Republic","DOM",1944,,,,,,,
"Dominican Republic","DOM",1945,,,,,,,
"Dominican Republic","DOM",1946,,,,,,,
"Dominican Republic","DOM",1947,,,,,,,
"Dominican Republic","DOM",1948,,,,,,,
"Dominican Republic","DOM",1949,,,,,,,
"Dominican Republic","DOM",1950,0.146020,0,0.130762,0,0.015259,0,
"Dominican Republic","DOM",1951,0.146074,0,0.125351,0,0.020722,0,
"Dominican Republic","DOM",1952,0.234133,0,0.206870,0,0.027263,0,
"Dominican Republic","DOM",1953,0.236630,0.001393,0.210364,0,0.024873,0,
"Dominican Republic","DOM",1954,0.231750,0.001357,0.200788,0,0.029605,0,
"Dominican Republic","DOM",1955,0.327844,0.001313,0.284865,0,0.041667,0,
"Dominican Republic","DOM",1956,0.341222,0.001270,0.297130,0,0.042823,0,
"Dominican Republic","DOM",1957,0.345920,0,0.299634,0,0.046286,0,
"Dominican Republic","DOM",1958,0.345220,0.001188,0.300450,0,0.043583,0,
"Dominican Republic","DOM",1959,0.348904,0.001149,0.318136,0,0.029619,0,
"Dominican Republic","DOM",1960,0.315308,0.001111,0.288852,0,0.025345,0,
"Dominican Republic","DOM",1961,0.301793,0.001071,0.266722,0,0.034000,0,
"Dominican Republic","DOM",1962,0.352473,0,0.318413,0,0.034060,0,
"Dominican Republic","DOM",1963,0.343392,0.001008,0.311397,0,0.030987,0,
"Dominican Republic","DOM",1964,0.465449,0.000976,0.424762,0,0.039710,0,
"Dominican Republic","DOM",1965,0.399448,0.000945,0.371325,0,0.027178,0,
"Dominican Republic","DOM",1966,0.418765,0.000919,0.383209,0,0.034637,0,
"Dominican Republic","DOM",1967,0.381352,0.000892,0.343312,0,0.037148,0,
"Dominican Republic","DOM",1968,0.554806,0.000866,0.516145,0,0.037796,0,
"Dominican Republic","DOM",1969,0.609049,0.000841,0.564020,0,0.044189,0,
"Dominican Republic","DOM",1970,0.693738,0.000819,0.638517,0,0.054402,0,
"Dominican Republic","DOM",1971,0.764961,0.000797,0.700167,0,0.063997,0,
"Dominican Republic","DOM",1972,0.988161,0.000775,0.916620,0,0.070766,0,
"Dominican Republic","DOM",1973,1.228356,0.000755,1.168418,0,0.059183,0,
"Dominican Republic","DOM",1974,1.287427,0.000736,1.226833,0,0.059859,0,
"Dominican Republic","DOM",1975,1.240133,0.000717,1.182512,0,0.056903,0,
"Dominican Republic","DOM",1976,1.207635,0.000699,1.145711,0,0.061225,0,
"Dominican Republic","DOM",1977,1.043587,0.000683,0.964988,0,0.077916,0,
"Dominican Republic","DOM",1978,0.988150,0,0.912092,0,0.076058,0,
"Dominican Republic","DOM",1979,1.206141,0,1.130618,0,0.075523,0,
"Dominican Republic","DOM",1980,1.116614,0,1.033162,0,0.083453,0,
"Dominican Republic","DOM",1981,1.042478,0,0.966857,0,0.075621,0,
"Dominican Republic","DOM",1982,1.047965,0,0.974633,0,0.073331,0,
"Dominican Republic","DOM",1983,1.279538,0,1.196853,0,0.082685,0,
"Dominican Republic","DOM",1984,1.176431,0,1.093583,0,0.082849,0,
"Dominican Republic","DOM",1985,1.128353,0,1.057330,0,0.071024,0,
"Dominican Republic","DOM",1986,1.239038,0.011185,1.154894,0,0.072958,0,
"Dominican Republic","DOM",1987,1.447437,0.091973,1.283247,0,0.072216,0,
"Dominican Republic","DOM",1988,1.425148,0.037529,1.291529,0,0.096090,0,
"Dominican Republic","DOM",1989,1.469607,0.099736,1.269796,0,0.100075,0,
"Dominican Republic","DOM",1990,1.253473,0.003598,1.185698,0,0.064177,0,
"Dominican Republic","DOM",1991,1.310492,0.020648,1.216699,0,0.073145,0,
"Dominican Republic","DOM",1992,1.402681,0.049825,1.273733,0,0.079123,0,
"Dominican Republic","DOM",1993,1.479493,0.042076,1.365281,0,0.072137,0,
"Dominican Republic","DOM",1994,1.527259,0.035578,1.420737,0,0.070944,0,
"Dominican Republic","DOM",1995,1.919625,0.037246,1.803192,0,0.079187,0,
"Dominican Republic","DOM",1996,2.057377,0.042519,1.927075,0,0.087783,0,
"Dominican Republic","DOM",1997,2.118470,0.045406,1.976743,0,0.096320,0,
"Dominican Republic","DOM",1998,2.147780,0.086692,1.963845,0,0.097243,0,
"Dominican Republic","DOM",1999,2.118709,0.073617,1.929275,0,0.115817,0,
"Dominican Republic","DOM",2000,2.223638,0.028749,2.069896,0,0.124993,0,
"Dominican Republic","DOM",2001,2.208387,0.062130,2.012253,0,0.134004,0,
"Dominican Republic","DOM",2002,2.381909,0.070405,2.165880,0,0.145624,0,
"Dominican Republic","DOM",2003,2.392978,0.314292,1.879181,0.063680,0.135825,0,
"Dominican Republic","DOM",2004,1.916725,0.228062,1.540939,0.026330,0.121394,0,
"Dominican Republic","DOM",2005,1.957553,0.137900,1.643608,0.051563,0.124482,0,
"Dominican Republic","DOM",2006,2.058551,0.201233,1.628409,0.063527,0.165382,0,
"Dominican Republic","DOM",2007,2.126408,0.205407,1.639361,0.106796,0.174844,0,
"Dominican Republic","DOM",2008,2.135036,0.221619,1.640594,0.097343,0.175480,0,
"Dominican Republic","DOM",2009,2.050222,0.213768,1.584467,0.094164,0.157822,0,
"Dominican Republic","DOM",2010,2.102493,0.189310,1.598078,0.149949,0.165155,0,
"Dominican Republic","DOM",2011,2.152512,0.253837,1.571497,0.169471,0.157707,0,
"Dominican Republic","DOM",2012,2.118932,0.197977,1.562633,0.198343,0.159978,0,
"Dominican Republic","DOM",2013,2.093813,0.240249,1.490555,0.200568,0.162439,0,
"Dominican Republic","DOM",2014,2.120246,0.310735,1.425388,0.194922,0.189202,0,
"Dominican Republic","DOM",2015,2.257829,0.277772,1.592346,0.194687,0.193025,0,
"Dominican Republic","DOM",2016,2.340950,0.272862,1.695988,0.181676,0.190424,0,
"Dominican Republic","DOM",2017,2.255694,0.313891,1.544676,0.205819,0.191307,0,
"Dominican Republic","DOM",2018,2.392473,0.305290,1.688794,0.202846,0.195543,0,
"Dominican Republic","DOM",2019,2.605949,0.300005,1.879495,0.226940,0.199508,0,
"Dominican Republic","DOM",2020,2.398240,0.404752,1.587534,0.208582,0.197372,0,
"Dominican Republic","DOM",2021,2.601405,0.406918,1.730294,0.268920,0.195274,0,
"Ecuador","ECU",1750,,,,,,,
"Ecuador","ECU",1751,,,,,,,
"Ecuador","ECU",1752,,,,,,,
"Ecuador","ECU",1753,,,,,,,
"Ecuador","ECU",1754,,,,,,,
"Ecuador","ECU",1755,,,,,,,
"Ecuador","ECU",1756,,,,,,,
"Ecuador","ECU",1757,,,,,,,
"Ecuador","ECU",1758,,,,,,,
"Ecuador","ECU",1759,,,,,,,
"Ecuador","ECU",1760,,,,,,,
"Ecuador","ECU",1761,,,,,,,
"Ecuador","ECU",1762,,,,,,,
"Ecuador","ECU",1763,,,,,,,
"Ecuador","ECU",1764,,,,,,,
"Ecuador","ECU",1765,,,,,,,
"Ecuador","ECU",1766,,,,,,,
"Ecuador","ECU",1767,,,,,,,
"Ecuador","ECU",1768,,,,,,,
"Ecuador","ECU",1769,,,,,,,
"Ecuador","ECU",1770,,,,,,,
"Ecuador","ECU",1771,,,,,,,
"Ecuador","ECU",1772,,,,,,,
"Ecuador","ECU",1773,,,,,,,
"Ecuador","ECU",1774,,,,,,,
"Ecuador","ECU",1775,,,,,,,
"Ecuador","ECU",1776,,,,,,,
"Ecuador","ECU",1777,,,,,,,
"Ecuador","ECU",1778,,,,,,,
"Ecuador","ECU",1779,,,,,,,
"Ecuador","ECU",1780,,,,,,,
"Ecuador","ECU",1781,,,,,,,
"Ecuador","ECU",1782,,,,,,,
"Ecuador","ECU",1783,,,,,,,
"Ecuador","ECU",1784,,,,,,,
"Ecuador","ECU",1785,,,,,,,
"Ecuador","ECU",1786,,,,,,,
"Ecuador","ECU",1787,,,,,,,
"Ecuador","ECU",1788,,,,,,,
"Ecuador","ECU",1789,,,,,,,
"Ecuador","ECU",1790,,,,,,,
"Ecuador","ECU",1791,,,,,,,
"Ecuador","ECU",1792,,,,,,,
"Ecuador","ECU",1793,,,,,,,
"Ecuador","ECU",1794,,,,,,,
"Ecuador","ECU",1795,,,,,,,
"Ecuador","ECU",1796,,,,,,,
"Ecuador","ECU",1797,,,,,,,
"Ecuador","ECU",1798,,,,,,,
"Ecuador","ECU",1799,,,,,,,
"Ecuador","ECU",1800,,,,,,,
"Ecuador","ECU",1801,,,,,,,
"Ecuador","ECU",1802,,,,,,,
"Ecuador","ECU",1803,,,,,,,
"Ecuador","ECU",1804,,,,,,,
"Ecuador","ECU",1805,,,,,,,
"Ecuador","ECU",1806,,,,,,,
"Ecuador","ECU",1807,,,,,,,
"Ecuador","ECU",1808,,,,,,,
"Ecuador","ECU",1809,,,,,,,
"Ecuador","ECU",1810,,,,,,,
"Ecuador","ECU",1811,,,,,,,
"Ecuador","ECU",1812,,,,,,,
"Ecuador","ECU",1813,,,,,,,
"Ecuador","ECU",1814,,,,,,,
"Ecuador","ECU",1815,,,,,,,
"Ecuador","ECU",1816,,,,,,,
"Ecuador","ECU",1817,,,,,,,
"Ecuador","ECU",1818,,,,,,,
"Ecuador","ECU",1819,,,,,,,
"Ecuador","ECU",1820,,,,,,,
"Ecuador","ECU",1821,,,,,,,
"Ecuador","ECU",1822,,,,,,,
"Ecuador","ECU",1823,,,,,,,
"Ecuador","ECU",1824,,,,,,,
"Ecuador","ECU",1825,,,,,,,
"Ecuador","ECU",1826,,,,,,,
"Ecuador","ECU",1827,,,,,,,
"Ecuador","ECU",1828,,,,,,,
"Ecuador","ECU",1829,,,,,,,
"Ecuador","ECU",1830,,,,,,,
"Ecuador","ECU",1831,,,,,,,
"Ecuador","ECU",1832,,,,,,,
"Ecuador","ECU",1833,,,,,,,
"Ecuador","ECU",1834,,,,,,,
"Ecuador","ECU",1835,,,,,,,
"Ecuador","ECU",1836,,,,,,,
